month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2022-01,91.15723185380959,312.4131143158774,54.16769813484376,36.98953371896582,258.24541618103365
2022-02,149.7050006121232,277.046671157078,71.21717964726129,78.4878209648619,205.8294915098167
2022-03,312.902131664004,292.21588425127635,109.90364154152296,202.99849012248103,182.3122427097534
2022-04,424.6309327796944,263.68348675024316,127.88279592201305,296.74813685768135,135.8006908282301
2022-05,502.5414902081184,252.13182073615926,138.61247932920026,363.9290108789181,113.519341406959
2022-06,531.8786428932112,229.33588537885143,134.85071299261688,397.0279299005943,94.48517238623454
2022-07,521.0104715137576,231.75976314400444,136.65391674010877,384.3565547736488,95.10584640389565
2022-08,502.4596791756856,236.68482229293429,128.4741261373997,373.9855530382859,108.21069615553458
2022-09,301.9330610338128,243.36817510894076,103.71242333787897,198.2206376959338,139.65575177106177
2022-10,213.044850325732,272.12828647764997,85.60570158993183,127.43914873580016,186.52258488771815
2022-11,97.920080986476,282.4458804368819,55.348657143095025,42.57142384338096,227.09722329378687
2022-12,71.90939157455519,306.78620995010266,45.82625124131807,26.08314033323712,260.9599587087846
