month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,78.5379928670624,310.8768438694751,50.62836839620157,27.909624470860816,260.2484754732736
2020-02,159.4312627504936,286.10803589879345,74.85378062136802,84.57748212912556,211.25425527742544
2020-03,321.3058592219072,291.01945579704994,111.17449152351325,210.13136769839392,179.8449642735367
2020-04,491.1633117940832,261.9592621399922,129.9205670732777,361.2427447208055,132.03869506671447
2020-05,647.8708769763952,251.01234326038045,148.36533104007012,499.50554593632506,102.6470122203103
2020-06,504.8157604899232,228.30426913759666,134.9627723316554,369.85298815826775,93.34149680594125
2020-07,481.031240171148,230.61534505537804,133.38445873243325,347.64678143871475,97.23088632294481
