month,pv_kwh,load_kwh,self_consumed_kwh,exported_kwh,grid_import_kwh
2020-01,78.53542868198079,310.8768438694751,50.628004649775974,27.90742403220482,260.24883921969916
2020-02,159.42728719202958,286.10803589879345,74.85334505682403,84.57394213520557,211.25469084196942
2020-03,321.3014037036352,291.01945579704994,111.17392130911325,210.12748239452193,179.8455344879367
2020-04,491.1592462230312,261.9592621399922,129.9205319906097,361.2387142324215,132.03873014938247
2020-05,647.869576457288,251.01234326038045,148.36533521389092,499.5042412433971,102.6470080464895
2020-06,504.8148121342112,228.30426913759666,134.9627723316554,369.8520398025558,93.34149680594125
2020-07,481.030818545484,230.61534505537804,133.38445873243325,347.64635981305076,97.23088632294481
