month,load_kwh,grid_import_kwh,exported_kwh,baseline_bill_tariffA_gbp,bill_with_pv_tariffA_gbp,savings_tariffA_gbp,load_peak_kwh,load_offpeak_kwh,import_peak_kwh,import_offpeak_kwh,baseline_bill_tariffB_gbp,bill_with_pv_tariffB_gbp,savings_tariffB_gbp,baseline_bill_tariffC_gbp,bill_with_pv_tariffC_gbp,savings_tariffC_gbp,baseline_bill_gbp,bill_with_pv_gbp,savings_gbp
2005-01,312.4131143158774,262.5754905703523,60.09844014530694,87.47567200844568,64.50637133790262,22.969300670543063,55.63789822781084,256.77521608806654,53.74332394156993,208.8321666287824,75.96381191910842,55.73847401608557,20.225337903022854,87.47567200844568,70.5162153524333,16.959456656012378,,,
2005-02,277.046671157078,214.50176186882842,75.52349214881842,77.57306792398184,48.7319695009492,28.84109842303264,49.46250635746804,227.58416479960997,40.27409120394344,174.22767066488498,67.380393481028,41.09749564533214,26.282897835695856,77.57306792398184,56.28431871583104,21.288749208150797,,,
2005-03,292.21588425127635,195.67230200140602,133.38196842009162,81.82044759035739,34.78094929737995,47.03949829297744,52.26544563333768,239.9504386179387,29.253942033055996,166.41835996835002,71.0820024676147,26.84362364159286,44.238378826021844,81.82044759035739,48.11914613938911,33.70130145096828,,,
2005-04,263.68348675024316,142.45489886452995,243.73410653818476,73.83137629006809,3.3272557013406754,70.50412058872742,47.0287724708921,216.65471427935105,12.005138253222345,130.4497606113076,64.12410750626947,-3.659370257612224,67.78347776388169,73.83137629006809,27.70066635515915,46.13070993490894,,,
2005-05,252.13182073615926,109.98926109798373,356.24826511158244,70.5969098061246,-22.640246659301916,93.23715646542652,44.99922884665028,207.13259188950897,4.830070760951968,105.15919033703176,61.31890031201957,-28.611693126257187,89.93059343827676,70.5969098061246,12.984579851856324,57.612329954268276,,,
2005-06,229.33588537885143,94.1202373883602,333.36192104950476,64.2140479060784,-23.650621688684854,87.86466959476326,40.99500299784722,188.3408823810042,5.30856926393792,88.81166812442227,55.783245173067456,-28.60772192767454,84.39096710074199,64.2140479060784,9.68557041626562,54.528477489812786,,,
2005-07,231.75976314400444,91.12732455490169,330.0270773791252,64.89273368032124,-23.988410731496305,88.88114441181754,41.27356778762647,190.48619535637798,3.5919361467248585,87.53538840817683,56.35271170407242,-28.98909850571618,85.3418102097886,64.89273368032124,9.014297006416214,55.87843667390503,,,
2005-08,236.68482229293429,110.31128650134906,338.27773596487475,66.27175024202161,-19.854500174353472,86.12625041637509,42.332567149238386,194.35225514369588,5.558581203335645,104.75270529801341,57.57389463384653,-25.750561808000786,83.32445644184732,66.27175024202161,13.973273422134003,52.29847681988761,,,
2005-09,243.36817510894076,138.43521525192676,248.648835533492,68.14308903050342,1.4645349405157049,66.67855408998771,43.50659326270516,199.8615818462356,14.486044840144041,123.94917041178272,59.19685564811864,-4.958392145381183,64.15524779349983,68.14308903050342,26.3294184938649,41.81367053663852,,,
2005-10,272.12828647764997,191.20294874782496,120.13933673178896,76.195920213742,35.51592513962265,40.67999507411935,48.46451999778851,223.6637664798615,38.27207500162706,152.9308737461979,66.1686106247955,29.019117964964668,37.14949265983084,76.195920213742,47.52985881280154,28.666061400940457,,,
2005-11,282.4458804368819,224.9442122245198,109.75327154013588,79.08484652232694,46.52138869184516,32.56345783048178,50.48806260527787,231.95781783160405,49.10345154526896,175.84076067925085,68.70154183480014,39.40818465925894,29.293357175541196,79.08484652232694,57.49671584585875,21.58813067646819,,,
2005-12,306.78620995010266,254.88445495916818,74.04058763959152,85.90013878602875,60.261559242628365,25.638579543400382,54.753614107428106,252.03259584267454,54.753614107428106,200.13084085174006,74.61093602298823,52.08646177904392,22.524474243944304,85.90013878602875,67.66561800658752,18.234520779441226,,,
